,username,tweet,likes_count,sentiment_analysis,sentiment_value
2117,rox74921019,claro que sí sino seguirías pensando que la vacuna china era buena y no sabrías que has pagado cuatro veces por dosis que una de primer nivel y lo peor de tu dinero si quieres que te sigan viendo la cara de tonto ve otro programa,5,Negativo,5.6820711484412666e-21
136759,15_rosana,mi vecina dice que no se va poner esas vacuna rusa y la mamá que tiene como 80 años dice que tampoco se va poner nada y yo que no se la ponga cada quien que haga lo que mejor le parezca con su vida y su cuerpo,2,Negativo,5.73620897229898e-21
136540,asilepe,cd que gente tan necia si no se vacuna dicen que ni de vaina lo va hacer porque no confía en la vacuna rusa y si se vacuna entre los primeros es que no debía hacerlo porque debe estar al final de la cola que joder tan grande mas necios imposible,0,Negativo,5.889510270867386e-21
204311,el_maguila,usted no tiene la razón tiene un drama que no respalda con evidencias dice que la vacuna rusa que ha probado 94 de efectividad y que se está aplicando por ejemplo en dubai es barata y de mala calidad insisto nomás porque usted lo dice,1,Negativo,6.3696759168755216e-21
308036,dpenazzi,quizás pero no se como va a ser acá en arg la otra vez habian dicho que iban a vacunar primero a todos los mayores de 60 no dijeron si iba a ser escalonado o no quizas la vacuna rusa no se ha probado en gt 80 y por eso ahora dicen eso espero que no sea asi mi viejo tiene 87,2,Negativo,6.7392505469056934e-21
219850,rugbierzn,estuvieron 2 meses diciendo que la vacuna rusa no se la iban a poner xq no sabian que tenia y ahora que se vacunan los politicos como algo simbolico de me la pongo yo ven que no pasa nada y ahora dicen que por que se vacunan primero los politicos la gata flora queda corta,2,Negativo,6.802053183677434e-21
458641,cosmonautita,hoy salieron dos noticias una dice que todos los voluntarios que recibieron la vacuna rusa contra el covid 19 desarrollaron inmunidad otra que la oms dice que no hay solución para el coronavirus y que quizás nunca la haya ya no entiendo más nada,47,Negativo,7.036761874278075e-21
16635,dalysgonzalez8,nuvia creo que no estas enterada que la vacuna china no ha funcionado en chile ahora los casos de covid están peor que antes sus hospitales no se dan abasto chile estaba en primer lugar de vacunación la rusa ni estudios importantes tiene no creo que me vacune,0,Negativo,7.112015250093289e-21
175232,don_starrk,ozcuro ustedes los chairos se le incan a la vacuna rusa por que ya no les queda de otra con eso de permitimos que no se nos surtiera a nosotros para q paises pobres tuvieran oportunidad pero eso no lo sabremos por que tu trasparente transformación reservo la información por 5 años,0,Negativo,7.518548223531431e-21
154371,freylezgonza,pregunta seria alguien sabe que h pasado con las vacunas rusas ya llegaron porque dejaron de hablar de ellas en las mañaneras dicen que ni a argentina les ha llegado la vacuna rusa y eso que la compraron primero que méxico y según ahora rusia ya no tiene vacunas,3,Negativo,7.906353114274112e-21
197206,socialholico,la sumisión de este gobierno entreguista a eeuu provoca que ni siquiera analicen la posibilidad de aprobar la vacuna rusa mala suerte la nuestra el peor gobierno en la peor de las crisis de la historia,66,Negativo,8.27743930952206e-21
228487,aldonzadiego,respecto a la vacuna rusa yo si me voy a vacunar me cuesta creer que salgan a vacunar a millones de personas en rusia y en arg con algo que sea potencialmente peligroso creo que lo peor que te puede pasar es que no proteja contra el covid mas de eso no,0,Negativo,8.305514806996074e-21
324226,nogarestelde,no me informé ni nada pero tengi amigos que dicen que la vacuna rusa aún no pasó a la fase 3 y que por eso no la quieren mientras que la de oxford si eso es lo que escuché no defiendo esta opinión,0,Negativo,8.378470807662416e-21
187190,isroagm,unos días no les gusta lo que dice pero otros días si hoy saldrán a gritar que la misma revista que les dijo que el manejo de l pandemia era pésimo es la misma que dice que la vacuna rusa si es efectiva,4,Negativo,8.806586389230623e-21
190074,exoticossubs,wey no se trata de traer cualquier cosa se trata de traer lo mejor y si no hay pruebas publicadas de que la vacuna rusa sea lo mejor claro que los periodistas van a seguir preguntando para saber la verdad a ninguno nos consta nada ni siquiera que haya un ensayo de fase 3,0,Negativo,8.807193051935582e-21
241711,lolik306,que desastre somos los unicos que tenemos solo la vacuna rusa y en muy pobre cantidad de dosis el peor gobierno de la historia con el peor ministro de salud de la historia,0,Negativo,8.916538890854306e-21
163745,elvergueron,ya entiendo lo pobre de tus análisis si a esto le dices tuitazo yo si conozco a muchos que dicen si el pdte no se lo pone es por que no pasa nada ya han muerto varios y lo de la vacuna rusa era por que no tenia el aval de la comunidad científica hasta que the lancet lo dio,0,Negativo,9.083120631869203e-21
205871,ecervantesp,no se afirma que la vacuna rusa sea de mala calidad se afirma que los datos de sus estudios son de mala calidad cuando publiquen sus datos de calidad de la fase 3 podrá emitirse un criterio sobre la eficacia de sputnikv antes no 2,2,Negativo,9.516305591501096e-21
294985,remedicaro,compraron la vacuna rusa sin tener ni idea de lo que estaban comprando así son improvisados ineptos no tienen un plan porque nunca lo hubo son una vergüenza el peor gobierno de la historia de nuestro país lejos sputnikv ginesrenuncia elpeorgobiernodelahistoria,1,Negativo,9.597744158166667e-21
127952,fredytalo,es más vilouta me querés hacer creer que no te das cuenta que un tipo que primero dice que a la madre no le hace poner ni loco ese veneno por la vacuna rusa y después sale criticando a todos porque no vacunan a su madre es una persona coherente,2,Negativo,9.839450912865394e-21
13859,fulgeptic,yo sinceramente tuve que hablar con mi abuela así de jefecita no mame cualquier vacuna que le pongan esta chingón usted déjese no se va a poner mala porque traía la idea de que si era vacuna china no se la iba a poner ahh pero cuando vio que era pfizer risa y risa,1,Negativo,9.890481126009911e-21
332347,mauro_rembrandt,ar no se trata de lo que vaya a pasar sobre la vacuna rusa hay cosas que no se dijeron o se dijeron mal y eso generó conjeturas falsas salieron a aclararlo tarde cuando ya se había expandido el rumor de que iban a vacunar con algo que no estaba terminado todo faldo,0,Negativo,1.1081896815584715e-20
231714,girasi,no sé ofenda dra tal vez escribí mal aprueba la vacuna rusa que traen a venezuela pero después dice que si viaja se pone la pfizer porque no se pone la rusa porque no le da confianza ese es el punto,0,Negativo,1.1277978400307506e-20
1541,calagamt,y me parece súper bien yo no he dicho que no se vacunen o que la vacuna tiene que proteger al 100 eso es lo que la gente asume porque están con ganas de insultarme en mi opinion y por lo que he leído la vacuna china no es segura no por eso me tienen que insultar o si,0,Negativo,1.1552314935476711e-20
291275,w11alicia,por eso le pagan 2 50 a los jubilados y no tienen en sus planes aumentarles nunca más si venía el exterminio con la vacuna rusa lo dicen los de la cámpora en varios tuits que hay que sacrificarlos si eso no nos hace despegar el cul de la silla lo que se nos viene es peor,37,Negativo,1.1888127577520031e-20
226391,soymorcillo,paraguay ya autorizó la vacuna rusa para empezar a vacunar y acá nos quieren hacer creer que no hay disponibilidad de vacunas en el mundo y que es normal que no tengan ni idea cual van a usar ni cuando ni nada eso es lo que les importa la salud de la gente pero la logística,8,Negativo,1.2959346213112192e-20
113121,tyler287w,sánchez no se ha reunido con nadie sánchez no ha dicho que no quiere la vacuna rusa curiosamente los que hoy hablan de ella son los que durante meses la criticaron y dijeron que nunca se pondrían la vacuna rusa sánchez ha dicho lo mismo que lleva diciendo meses,0,Negativo,1.344398590334178e-20
337089,alebforo991,el cirujano de maradona y cristina dijo que la tomografía que mostró nelson castra de cristina cuando la operó fue falsa que no era de ella ese es el que ahora opera contra la vacuna rusa no es bueno que aún no haya sido denunciado por sus propios colegas médicos,597,Negativo,1.3616046971928882e-20
261123,carrizo992005,creo que no es que no le creen a la vacuna rusa yo por lo menos no le creo ni a ginebra gonzalez ni a albertiko menos a la sicotica bipolar pero mientras haya un k en algo que deje guita son pocos los que les van a creer a este gobierno de delincuentes,0,Negativo,1.3742127553765172e-20
72743,tori_sanz8,lo peor de todo es que hay mucha gente que duda mi madre es enfermera y no quiere ponerse la vacuna porque dice que nos van a usar de prueba que se fía mas de la vacuna china ya que ellos son los que han creado el virus lo que tiene escuchar la cope y 13tv día y noche,3,Negativo,1.4475252507330844e-20
254433,serfnovoa,clarín lleva adelante una campaña sucia en contra de la vacuna rusa se la pasa diciendo que no sirve que es peligrosa que la gente no se la va a aplicar pero hoy pone en tapa que a los porteños no les dieron las dosis que necesitaba ese distrito en qué quedamos,1,Negativo,1.5256849314047826e-20
187187,mvzdavidguzman5,marietto lo peor de todo es que ya una doctora mexicana doctorada en yale infectologa docuemento que la vacuna rusa es inservible probada hace años o estan engañando a obrador que no creo si es el peor embaucador o gatell esta siendo llevado a su guillotina sin remedio por que el,0,Negativo,1.5332943457057963e-20
298137,marcoscian,dijeron que habían comprando no sé cuántos millones de vacuna y ahora les salto la ficha no tienen vacuna no saben cuando la van a tener porque ni siquiera sabían que la vacuna rusa no la vendían sino que la hicieron para ellos y daban la fórmula nomas,2,Negativo,1.6070608771686907e-20
210266,juanchobolso,nadie te insultó nabo es una expresión muy uruguaya o mujica no se lo dijo a neber amigo me doy la vacuna rusa por qué los que saben me dijeron que era la mejor por una razón familiar con ese querido país y por qué la institución de dónde soy socio es la que me va a dar,1,Negativo,1.614455949281229e-20
343113,biancajeta,salio el tema de la vacuna rusa con mi vieja y me dijo que no queria que me de esa porque quiere que me vacune con la que estan haciendo en un laboratorio de brasil que se llama butantan no se que es peor,33,Negativo,1.6166260371486282e-20
213645,juan03296551,se refiere a un tal gerardo bolaños el problema de la vacuna rusa señor es que no hay forma de comprobar lo que dicen porque la información no ha sido revisada por pares no se puede aceptar algo que ni siquiera han revisado,0,Negativo,1.619383877044067e-20
234158,quebuenalafabi,corta no lo que quise decir es que la vacuna rusa no se la pueden dar los que tienen más de sesenta de hecho putin no se la dio capaz están vacunando a los que tienen más pero creo que ni el presidente argentino se la dio por tener 62 lo siento si me equivoqué,1,Negativo,1.7203847180936558e-20
191393,paolalokiwoman,según el científico enrique gánem se necesitará que al menos se vacune a la mitad de la población por lo que dicen en las noticias llegarán 24m de dosis de la vacuna rusa y hasta ahora no llevamos ni el 1 luego entonces qué más da que digan que nos vacunemos si no hay,0,Negativo,1.7767435005013934e-20
383970,monero_enm,perdón hay algo a lo que le haya apostado amlo que le haya salido lo digo porque a lo único que le apostó en la pandemia es a que aquí se pruebe la vacuna rusa pongamos changuitos para que ya se le haya quitado la mala suerte,1,Negativo,1.8240445708033985e-20
