,date,username,tweet,likes_count,sentiment_analysis
211752,2021-01-26,malthusgamba,desder cuándo lilly téllez habla en nombre del pueblo de méxico de dónde saca que el pueblo no quiere la vacuna rusa la señora llegó al senado por el apoyo que la gente brinda a morena y a traicionó al partido y hoy está sola oposicionmiserable,1874,Negativo
56794,2021-01-27,televisivamente,no deja de ser llamativo que la televisión hablé de las vacunas como la vacuna de pfizer la vacuna de oxford y a la de sinovac le dicen la vacuna china,1852,Negativo
214864,2021-01-25,akirelincho,hay niveles mientras los gobernadores de la oposición batallan negociando la vacuna rusa con un coyote de veracruz amlo con covid consigue 24 millones de dosis en una llamada con putin,1851,Neutro
174159,2021-02-03,mistermopilas,no aceptaron la vacuna rusa porque vivimos en el 2021 con un gobierno del 2002 y una mentalidad de los 70,1847,Neutro
189971,2021-02-02,rtultimahora,última hora eficacia de más del 91 y sin efectos adversos graves the lancet publica los datos del ensayo de fase iii de la vacuna rusa sputnik v,1845,Negativo
211905,2021-01-26,cirogomezl,alaire en porlamañana doctora en biología molecular y celular por la universidad de oxford los desarrolladores de sputnik v la vacuna rusa contra el coronavirus no han dado a conocer los resultados de la fase 3 de un ensayo clínico de seguridad y eficacia,1829,Negativo
217631,2021-01-24,cazatalentos,angela merkel anuncia que la ue acelerará la aprobación de la vacuna rusa porque la vacuna europea y alemana que pagamos por adelantado las están desviando a israel y el golfo pérsico no si al final terminamos dependiendo de cuba,1805,Negativo
210899,2021-01-26,zomvick,nombre yo me puse la vacuna rusa y como si nada bro nada más un día me dolió poquito la cabeza pero todo fine,1789,Negativo
214801,2021-01-25,danieljadue,palestinos reciben el primer envío de la vacuna rusa sputnik v,1779,Neutro
186194,2021-02-02,lamacrista,me importan tres carajos los datos de la vacuna rusa en the lancet a rusia lo rajaron de 2 olimpíadas por manipular datos y los hemos visto actuar en chernobyl no veo el motivo para creer ciegamente en la info que le dieron a the lancet,1757,Negativo
180911,2021-02-02,xuxipc,a ver cómo resuelven los medios que nos han estado metiendo miedo con la vacuna rusa que alemania la quiera va a estar interesante la cosa,1741,Negativo
51151,2021-02-05,rochaperiodista,van a empezar algunos vacunólogos de las redes con la vacuna china solo sirve para los chinos,1709,Negativo
168156,2021-02-05,guruchuirer,alemania levanta la mano para fabricar vacuna rusa spuptnik v y así acelerar su producción,1709,Neutro
189800,2021-02-02,t13,alertat13 vacuna rusa sputnik v alcanza una eficacia del 92 según ensayo clínico con 20 mil participantes publicado en the lancet,1667,Neutro
188221,2021-02-02,fernandezanibal,the lancet publicó datos sobre la vacuna rusa sputnik v mostró una efectividad de 91 6 y no registró efectos adversos graves infobae,1659,Neutro
201307,2021-01-27,peperinop,cada vez que vean en las noticias que un avión de ar sale a buscar vacuna rusa estamos malgastando 200000 usd que podrían ir a gente que lo necesita,1646,Negativo
208507,2021-01-26,lillytellez,mentiroso manipulador indecente yo sí quiero vacunas pero las que tengan el aval de la oms y de la comunidad científica internacional la vacuna rusa todavía no lo tiene,1634,Negativo
207675,2021-01-26,renatosx,se cancela todo con la vacuna rusa parece frase de youtuber ladyantivacunas dijo que no,1618,Negativo
169760,2021-02-05,afpespanol,últimahora la vacuna rusa sputnik v es una buena noticia para la humanidad ue afp,1604,Positivo
184085,2021-02-02,magumonero,la voz disidente de fue importante para acompañar a los críticos de las prisas de gatell por comprar la vacuna rusa sin cumplir requisitos mínimos hoy laboratorios de putin cumplen con información y cofepris dará su bendición,1599,Negativo
167250,2021-02-06,sdpitorreo,primeros efectos de la vacuna rusa,1589,Neutro
166949,2021-02-06,hernan_mazza,los gorilas van a recibir la vacuna rusa igual que reciben el aguinaldo las vacaciones pagas las 8 horas de trabajo el ife la jubilacion de ama de casa etc etc etc porque no pueden vivir sin lo que el peronismo les consigue,1583,Negativo
166354,2021-02-07,cesarfaz,después del ridículo colectivo con la vacuna rusa ahora el nado sincronizado es la diferencia en la vacunación entre eeuu y méxico luego brincarán a otro tema no tienen agenda son puras ocurrencias desprendidas de impulsos primarios,1573,Negativo
207035,2021-01-27,rochaperiodista,lo que dice un doctor de la unam sobre la vacuna rusa sputnik v y las críticas como médico aún tengo más confianza en la cofepris que en lilly téllez,1563,Negativo
175110,2021-02-03,revisbarcelona,mea culpa de carrió por cuestionar la vacuna rusa sólo estaba operando,1539,Negativo
174311,2021-02-03,fisgonmonero,en méxico la pandemia se agrava con la infodemia el zopiloteo alrededor de la vacuna rusa fue penoso,1538,Negativo
204470,2021-01-27,aleladybird,se va a comprar la vacuna rusa aunque no esté aprobada porque es más barata y porque los contratos para comprar otras vacunas nunca existieron no hay dinero para más se lo gastaron en los caprichos del presidente y ahora van a improvisar con nuestra salud,1537,Negativo
168135,2021-02-05,malthusgamba,aguilar camín la vacuna rusa solo les sirve a los rusos después de este sesudo razonamiento solo queda decir al intelectual reaccionario que el cerebro solo les sirve a quienes en verdad piensan,1536,Negativo
189395,2021-02-02,cadavezmask,se les cayó la operación vacuna rusa veneno ahora se viene la operación no son suficientes,1523,Negativo
202247,2021-01-27,embrusiamexico,la secretaría de salud mx prevé que la próxima semana llegue a méxico el primer embarque de la vacuna rusa contra covid 19 el cual sería de 2 0 0 mil dosis les invitamos a leer el artículo publicado en universal mx,1511,Negativo
169752,2021-02-05,rtultimahora,unión europea la vacuna rusa sputnik v es una buena noticia para la humanidad,1510,Positivo
213591,2021-01-25,edysmol,merkel ofrece apoyo a moscú para entrada de vacuna rusa sputnik v a ue,1504,Positivo
205092,2021-01-27,ferbelaunzaran,no es vetar vacunas sino actuar con responsabilidad cuando la vacuna rusa sputnik v cumpla con los requisitos mínimos de confianza establecidos nadie deberá oponerse a su compra y aplicación leo a expertos afirmar que eso no ha sucedido aún no debe ser disputa ideológica,1499,Negativo
195870,2021-01-29,cazatalentos,rusia acelera la producción de sputnik 5 para abastecer a la ue los tertulianos que hasta ayer criminalizan compulsivamente la vacuna rusa hoy cambian de idea y dicen que la sputnik 5 supera en calidad a todas las demás vacunas menuda panda de sinvergüenzas,1496,Negativo
213601,2021-01-25,andre4t1,dice la tal lili téllez de la vacuna rusa no necesitamos sus vacunas de mala calidad no subestimen al pueblo nooo no nos subestimen ustedes por esa vacuna la canciller de alemania angela merkel está moviendo cielo mar y tierra por tenerla ya oposicionmiserable,1473,Negativo
217560,2021-01-24,marianazuvic,interpelación a solá por la base rusa curiosamente en diciembre de 2020 ha coincidido la promulgación de la ley rusa para instalar una base satelital en argentina con el acuerdo bilateral sobre provisión de la vacuna rusa sputnik v,1445,Negativo
183573,2021-02-02,malcomgomez,de mala gana les reconozco a los colegas trolls del otro lado que hasta lo de lancet yo creía que la vacuna rusa era una garcha ahora por la euforia con que recién hoy salieron a festejar y a hacer helicóptero con la chota es obvio que uds también,1434,Negativo
202811,2021-01-27,jorgesuarezv,aprueba una vacuna rusa que nadie más aprueba por la falta de información pero siguen sin aprobar este tratamiento de anticuerpos de ya aprobado por la fda que está salvando un montón de vidas en eu son una vergüenza,1433,Negativo
187803,2021-02-02,revistapolemon,durante varios días lilly téllez soltó mentiras sobre la vacuna rusa sputnikv que era lo peor que no servía que era basura hoy the lancet publicó estudio sobre esa vacuna y es de las mejores así pues quedó en completo ridículo,1426,Negativo
216904,2021-01-24,fisicoimpuro,la vicepresidenta de argentina que tiene 67 años se vacunó hoy con la sputnik v y pensar que aquí hay gente que le encanta el salchichón y la butifarra y dice que no se pondría la vacuna rusa dizque porque no sabe lo que tiene,1415,Negativo
188416,2021-02-02,luisantespino,the lancet dice que la estrategia es pésima esa publicación incurre en francas mentiras the lancet dice que la vacuna rusa está ok ven una prestigiada publicación científica nos avala adaptan los hechos a su narrativa posverdad pura,1413,Negativo
175610,2021-02-03,nicoolsze,en torno a la vacuna rusa circularon decenas de falsas informaciones con el único objetivo de desprestigiarla y sacar rédito político estos son algunos de los que recuerdo y quiero repasarlos para que quede claro por qué fue una operación de manual,1407,Negativo
183717,2021-02-02,arouet_v,lópez gatell respalda a the lancet vacuna rusa sputnik v tiene una eficacia de 91 6 pero en septiembre pasado el mismo subsecretario descalificó a la revista por críticar la estrategia del gobierno mexicano contra el covid hace politiquería con la salud pública,1406,Negativo
217037,2021-01-24,mayrasmendoza,cuidar a quien nos cuida primera dosis de la vacuna rusa a gracias siempre gracias a vos,1403,Positivo
211921,2021-01-26,normanfpearl,latrepadoratellez es nuevamente enviada a golpear la científica asegura la vacuna rusa es una porquería aún cuando medio mundo la desea dale poder a un mediocre y conocerás a un miserable,1399,Negativo
186652,2021-02-02,glodejo07,y bueno ahora me encantaría ver a gatell criticar el artículo de sobre la efectividad de la vacuna rusa ya que el señor aseguró que the lancet dice francas mentiras cuando criticaron la pésima respuesta del gobierno de mex ante la pandemia,1383,Negativo
180024,2021-02-02,sinlinea_mx,últimahora cofepris autoriza en méxico uso de emergencia para la vacuna rusa sputnik v,1382,Positivo
187966,2021-02-02,cabezadelek,mi papá hombre de 64 años fumador diabético etcétera y tenazmente pejefóbico ayer dijo que nunca se pondría la vacuna rusa porque es una porquería recuerden a gente como ganando capital político a costa de la vida de las personas,1365,Negativo
209314,2021-01-26,lillytellez,mx soberano mentiroso calumniador y tramposo yo no soy anti vacunas la vacuna rusa no tiene validación de la oms ni de la comunidad científica internacional ustedes son cómplices de la negligencia criminal de lópez gatell no les importan los más de 150 mil muertos,1360,Negativo
181865,2021-02-02,ugemitch,ya no sos mi vacuna rusa ahora te llaman sputnik v,1360,Negativo
211555,2021-01-26,syzavel19,es agotador intentar explicar a los fans de los opinadores la postura de angela merkel sobre la vacuna rusa no leyeron la declaración de merkel no saben del protocolo de las vacunas no entienden que el tema es de salud y humanitario pero repiten como cualquier consigna,1349,Negativo
190241,2021-02-02,cirogomezl,buscamos desde el viernes una respuesta de la autoridad sobre la forma en que se analiza evalúa y en su caso se aprobará la vacuna rusa sputnikv contra el covid19 como nadie quería responder fuimos a buscar al doctor a su conferencia en palacio nacional 1 2,1347,Negativo
170641,2021-02-04,elgatopolitico_,el científico del chayote héctor aguilar camín advierte que la vacuna rusa no funcionaría bien en méxico debido a que es un país tropical y los mexicanos no somos como los rusos te salió la competencia lilly téllez yvendráncosaspeoresdicelabiblia,1339,Negativo
201063,2021-01-27,_vicenteserrano,la senadora está furibunda contra la vacuna rusa sputnik v pero escupiría su veneno si fuera la vacuna enviada a los gobiernos estatales de su partido el dr ya le respondió y aquí un servidor la reto a un debate,1336,Negativo
197563,2021-01-28,ponchogutz,para que el pan acepte la vacuna rusa basta con que amlo la rechace,1331,Negativo
176636,2021-02-03,elespectador,la vacuna rusa tiene un nuevo papel en el arsenal mundial contra el coronavirus los resultados reconocidos sobre la eficacia de sputnik v convierten a este producto en un éxito científico y político para el gobierno de rusia,1330,Negativo
